neurons,trained_patterns,test_patterns,test_pattern_hamming,simulations_per_step,min_proportion,mean_proportion,max_proportion,std_proportion,25_perc,mode,75_perc
350,20,100,8,200,0,98,100,14.0351,100,100,100
350,20,100,24,200,0,99.5,100,7.07107,100,100,100
350,20,100,32,200,0,99,100,9.97484,100,100,100
350,20,100,40,200,0,99.5,100,7.07107,100,100,100
350,20,100,48,200,100,100,100,0,100,100,100
350,20,100,56,200,0,99.5,100,7.07107,100,100,100
350,20,100,16,200,0,99.5,100,7.07107,100,100,100
350,20,100,64,200,0,99.5,100,7.07107,100,100,100
350,20,100,78,200,0,98.69,100,10.811,100,100,100
350,20,100,71,200,0,99.5,100,7.07107,100,100,100
350,20,100,85,200,98,99.96,100,0.220552,100,100,100
350,20,100,92,200,0,99.145,100,7.81083,100,100,100
350,20,100,99,200,0,98.86,100,7.5282,100,100,100
350,20,100,106,200,82,99.185,100,2.02268,99,100,100
350,20,100,113,200,15,96.82,100,6.86097,96,99,100
350,20,100,120,200,51,91.845,100,8.62863,88,95,98
350,20,100,127,200,0,81.725,100,13.4145,77,85,91
350,20,100,134,200,0,63.94,97,17.4629,52,66,77
350,20,100,1,200,0,97.5,100,15.6517,100,100,100
350,20,100,141,200,0,39.78,93,17.7433,28,41,52
350,20,100,9,200,0,99,100,9.97484,100,100,100
350,20,100,25,200,100,100,100,0,100,100,100
350,20,100,33,200,100,100,100,0,100,100,100
350,20,100,41,200,100,100,100,0,100,100,100
350,20,100,49,200,0,99.5,100,7.07107,100,100,100
350,20,100,57,200,0,98.5,100,12.1857,100,100,100
350,20,100,65,200,0,99.5,100,7.07107,100,100,100
350,20,100,17,200,0,99,100,9.97484,100,100,100
350,20,100,72,200,94,99.955,100,0.473387,100,100,100
350,20,100,79,200,95,99.935,100,0.511943,100,100,100
350,20,100,148,200,0,18.295,63,12.0179,9,17,25
350,20,100,86,200,0,99.4,100,7.16636,100,100,100
350,20,100,93,200,0,98.415,100,12.1822,100,100,100
350,20,100,155,200,0,6.175,57,7.57504,1,4,8
350,20,100,169,200,0,0.275,4,0.736265,0,0,0
350,20,100,100,200,92,99.72,100,1.12603,100,100,100
350,20,100,162,200,0,1.605,18,2.56356,0,1,2
350,20,100,107,200,88,98.9,100,2.06673,99,100,100
350,20,100,114,200,0,96.23,100,8.33694,96,98,100
350,20,100,121,200,0,91.065,100,11.7247,88,94,97
350,20,100,2,200,0,99.5,100,7.07107,100,100,100
350,20,100,128,200,0,78.295,100,15.9732,72,83,89
350,20,100,10,200,100,100,100,0,100,100,100
350,20,100,26,200,0,99.5,100,7.07107,100,100,100
350,20,100,34,200,0,98.5,100,12.1857,100,100,100
350,20,100,42,200,0,99.5,100,7.07107,100,100,100
350,20,100,50,200,0,98.5,100,12.1857,100,100,100
350,20,100,58,200,97,99.98,100,0.223269,100,100,100
350,20,100,66,200,0,99.5,100,7.07107,100,100,100
350,20,100,18,200,100,100,100,0,100,100,100
350,20,100,73,200,0,99.395,100,7.218,100,100,100
350,20,100,80,200,39,99.66,100,4.31713,100,100,100
350,20,100,87,200,99,99.99,100,0.0997484,100,100,100
350,20,100,94,200,0,98.85,100,9.98529,100,100,100
350,20,100,101,200,0,98.935,100,7.30807,100,100,100
350,20,100,135,200,27,60.82,95,15.7259,48,61,73
350,20,100,108,200,85,98.835,100,2.21184,99,100,100
350,20,100,115,200,0,94.615,100,13.6532,95,98,100
350,20,100,3,200,0,99,100,9.97484,100,100,100
350,20,100,11,200,0,98.5,100,12.1857,100,100,100
350,20,100,122,200,0,89.675,100,10.7778,87,93,96
350,20,100,27,200,0,99,100,9.97484,100,100,100
350,20,100,142,200,0,35.675,87,16.0006,26,35,46
350,20,100,35,200,0,99.5,100,7.07107,100,100,100
350,20,100,43,200,0,99.5,100,7.07107,100,100,100
350,20,100,51,200,0,98.41,100,12.241,100,100,100
350,20,100,59,200,0,99.5,100,7.07107,100,100,100
350,20,100,67,200,0,99.5,100,7.07107,100,100,100
350,20,100,19,200,57,99.785,100,3.04056,100,100,100
350,20,100,74,200,99,99.995,100,0.0707107,100,100,100
350,20,100,81,200,0,98.81,100,10.1533,100,100,100
350,20,100,88,200,0,99.385,100,7.13733,100,100,100
350,20,100,149,200,0,15.115,65,11.5259,6,13,22
350,20,100,95,200,15,99.375,100,6.05041,100,100,100
350,20,100,129,200,0,74.915,100,14.9387,67,76,86
350,20,100,156,200,0,4.705,34,5.715,1,3,6
350,20,100,170,200,0,0.325,11,1.07944,0,0,0
350,20,100,163,200,0,1.005,9,1.69391,0,0,1
350,20,100,102,200,0,98.535,100,9.98032,99,100,100
350,20,100,109,200,0,97.83,100,10.1418,99,100,100
350,20,100,4,200,0,99.5,100,7.07107,100,100,100
350,20,100,116,200,0,94.92,100,8.93942,94,97,99
350,20,100,12,200,0,99.5,100,7.07107,100,100,100
350,20,100,28,200,0,99.5,100,7.07107,100,100,100
350,20,100,36,200,0,99.5,100,7.07107,100,100,100
350,20,100,44,200,100,100,100,0,100,100,100
350,20,100,52,200,0,99,100,9.97484,100,100,100
350,20,100,60,200,51,99.755,100,3.46482,100,100,100
350,20,100,68,200,100,100,100,0,100,100,100
350,20,100,20,200,0,98.795,100,10.3678,100,100,100
350,20,100,82,200,97,99.985,100,0.212132,100,100,100
350,20,100,136,200,0,56.215,96,17.7964,44,57,69
350,20,100,75,200,0,99.5,100,7.07107,100,100,100
350,20,100,123,200,63,88.58,100,8.69261,84,90,95
350,20,100,89,200,0,99.43,100,7.0764,100,100,100
350,20,100,96,200,0,98.965,100,8.19325,100,100,100
350,20,100,103,200,0,98.55,100,7.85404,99,100,100
350,20,100,110,200,0,97.63,100,7.54904,98,99,100
350,20,100,5,200,0,99.5,100,7.07107,100,100,100
350,20,100,13,200,0,99.5,100,7.07107,100,100,100
350,20,100,29,200,0,99.5,100,7.07107,100,100,100
350,20,100,143,200,0,32.845,71,14.7931,23,32,43
350,20,100,37,200,100,100,100,0,100,100,100
350,20,100,130,200,0,73.135,100,14.6448,65,76,83
350,20,100,45,200,100,100,100,0,100,100,100
350,20,100,53,200,100,100,100,0,100,100,100
350,20,100,61,200,0,99.5,100,7.07107,100,100,100
350,20,100,21,200,0,99.5,100,7.07107,100,100,100
350,20,100,117,200,0,92.58,100,14.0385,92,97,99
350,20,100,69,200,99,99.99,100,0.0997484,100,100,100
350,20,100,83,200,0,99.105,100,8.1385,100,100,100
350,20,100,76,200,98,99.98,100,0.172478,100,100,100
350,20,100,90,200,0,99.47,100,7.07314,100,100,100
350,20,100,150,200,0,12.88,71,10.8968,6,9,19
350,20,100,97,200,0,98.335,100,12.1784,100,100,100
350,20,100,124,200,47,86.68,100,9.95001,82,89,94
350,20,100,157,200,0,3.985,27,3.96401,1,3,6
350,20,100,171,200,0,0.19,4,0.637126,0,0,0
350,20,100,6,200,100,100,100,0,100,100,100
350,20,100,164,200,0,0.995,12,1.89815,0,0,1
350,20,100,104,200,0,98.635,100,7.2923,99,100,100
350,20,100,14,200,61,99.805,100,2.75772,100,100,100
350,20,100,111,200,75,98.125,100,3.31426,98,99,100
350,20,100,30,200,0,99.5,100,7.07107,100,100,100
350,20,100,38,200,0,99.5,100,7.07107,100,100,100
350,20,100,137,200,8,53.325,93,17.8057,42,54,65
350,20,100,46,200,86,99.93,100,0.989949,100,100,100
350,20,100,54,200,0,98.49,100,12.1853,100,100,100
350,20,100,22,200,0,99.44,100,7.10343,100,100,100
350,20,100,62,200,0,99,100,9.97484,100,100,100
350,20,100,70,200,0,97.5,100,15.6517,100,100,100
350,20,100,84,200,98,99.98,100,0.172478,100,100,100
350,20,100,77,200,89,99.935,100,0.78987,100,100,100
350,20,100,118,200,58,93.565,100,6.90828,90,96,98
350,20,100,91,200,97,99.95,100,0.296546,100,100,100
350,20,100,131,200,0,68.985,98,18.8724,57,71,84
350,20,100,98,200,70,99.555,100,2.33543,100,100,100
350,20,100,7,200,98,99.99,100,0.141421,100,100,100
350,20,100,15,200,0,99,100,9.97484,100,100,100
350,20,100,31,200,0,99.5,100,7.07107,100,100,100
350,20,100,63,200,100,100,100,0,100,100,100
350,20,100,125,200,0,84.62,100,13.1999,80,88,94
350,20,100,105,200,0,98.535,100,7.40561,99,100,100
350,20,100,47,200,100,100,100,0,100,100,100
350,20,100,39,200,100,100,100,0,100,100,100
350,20,100,55,200,0,99.495,100,7.07107,100,100,100
350,20,100,112,200,0,96.495,100,10.2868,96,99,100
350,20,100,144,200,3,29.295,79,14.9843,18,27,39
350,20,100,23,200,0,99.5,100,7.07107,100,100,100
350,20,100,119,200,42,94.055,100,6.77061,92,96,99
350,20,100,151,200,0,12.28,43,9.35195,5,10,18
350,20,100,172,200,0,0.12,5,0.496824,0,0,0
350,20,100,138,200,0,49.95,94,18.212,38,49,63
350,20,100,158,200,0,3.46,28,4.33733,0,2,5
350,20,100,165,200,0,0.775,9,1.47487,0,0,1
350,20,100,132,200,0,69.945,96,15.1293,60,72,81
350,20,100,126,200,33,83.04,100,12.1692,77,86,92
350,20,100,145,200,1,26.23,71,14.8665,15,24,36
350,20,100,139,200,0,46.935,90,18.1996,32,48,60
350,20,100,152,200,0,10.2,45,8.72874,4,8,14
350,20,100,133,200,0,65.39,97,16.4567,56,66,78
350,20,100,173,200,0,0.155,5,0.634815,0,0,0
350,20,100,159,200,0,2.895,36,4.60325,0,1,3
350,20,100,166,200,0,0.845,23,2.09354,0,0,1
350,20,100,146,200,1,23.765,72,13.9374,13,22,32
350,20,100,140,200,0,42.535,97,20.6083,27,41,57
350,20,100,153,200,0,8.86,39,7.93253,3,6,13
350,20,100,174,200,0,0.15,5,0.590971,0,0,0
350,20,100,160,200,0,2.075,19,2.69177,0,1,3
350,20,100,167,200,0,0.455,10,1.314,0,0,0
350,20,100,147,200,1,20.15,57,11.9848,12,17,27
350,20,100,175,200,0,0.025,1,0.156517,0,0,0
350,20,100,154,200,0,7.145,31,6.61079,2,5,11
350,20,100,161,200,0,1.945,18,2.81632,0,1,3
350,20,100,168,200,0,0.46,14,1.69492,0,0,0
350,21,100,0,200,0,97.5,100,15.6517,100,100,100
350,21,100,32,200,94,99.97,100,0.424264,100,100,100
350,21,100,16,200,92,99.96,100,0.565685,100,100,100
350,21,100,8,200,0,98,100,14.0351,100,100,100
350,21,100,40,200,0,97.995,100,14.0346,100,100,100
350,21,100,48,200,0,99,100,9.97484,100,100,100
350,21,100,24,200,0,99.27,100,7.76845,100,100,100
350,21,100,64,200,0,99.495,100,7.07107,100,100,100
350,21,100,56,200,0,98.68,100,10.924,100,100,100
350,21,100,71,200,0,98.97,100,9.97832,100,100,100
350,21,100,78,200,98,99.985,100,0.157796,100,100,100
350,21,100,85,200,0,99.415,100,7.08334,100,100,100
350,21,100,92,200,0,98.895,100,9.9831,100,100,100
350,21,100,99,200,31,98.98,100,5.16556,99,100,100
350,21,100,106,200,0,96.83,100,12.4864,98,100,100
350,21,100,113,200,0,95.055,100,8.78624,94,98,99
350,21,100,120,200,0,88.76,100,11.6878,84,91,96
350,21,100,127,200,31,76.395,99,14.5038,66,80,88
350,21,100,134,200,0,58.2,98,18.3138,46,58,72
350,21,100,1,200,0,98.5,100,12.1857,100,100,100
350,21,100,9,200,100,100,100,0,100,100,100
350,21,100,33,200,0,98.5,100,12.1857,100,100,100
350,21,100,41,200,0,99,100,9.97484,100,100,100
350,21,100,49,200,100,100,100,0,100,100,100
350,21,100,141,200,2,34.915,82,16.0711,24,31,46
350,21,100,17,200,0,99,100,9.97484,100,100,100
350,21,100,25,200,0,99.5,100,7.07107,100,100,100
350,21,100,65,200,0,98.995,100,9.97459,100,100,100
350,21,100,72,200,0,99.495,100,7.07107,100,100,100
350,21,100,57,200,0,98.705,100,10.7847,100,100,100
350,21,100,86,200,0,99.43,100,7.07924,100,100,100
350,21,100,79,200,0,98.985,100,9.97408,100,100,100
350,21,100,148,200,0,15.705,59,10.7907,8,13,23
350,21,100,93,200,82,99.63,100,1.87903,100,100,100
350,21,100,162,200,0,1.075,10,1.84292,0,0,1
350,21,100,155,200,0,5.115,36,5.39512,2,4,7
350,21,100,100,200,0,97.54,100,13.2239,100,100,100
350,21,100,107,200,76,98.6,100,3.17496,98,100,100
350,21,100,169,200,0,0.205,6,0.84054,0,0,0
350,21,100,114,200,0,93.545,100,14.8756,94,98,99
350,21,100,121,200,0,87.835,100,12.5253,85,92,95
350,21,100,2,200,99,99.995,100,0.0707107,100,100,100
350,21,100,10,200,0,99.5,100,7.07107,100,100,100
350,21,100,42,200,0,98.5,100,12.1857,100,100,100
350,21,100,50,200,53,99.765,100,3.3234,100,100,100
350,21,100,18,200,0,99,100,9.97484,100,100,100
350,21,100,26,200,100,100,100,0,100,100,100
350,21,100,34,200,0,99.5,100,7.07107,100,100,100
350,21,100,128,200,0,74.12,100,16.0134,65,77,85
350,21,100,58,200,0,98.5,100,12.1857,100,100,100
350,21,100,73,200,0,98.995,100,9.97459,100,100,100
350,21,100,66,200,0,98,100,14.0351,100,100,100
350,21,100,87,200,0,99.455,100,7.07092,100,100,100
350,21,100,80,200,97,99.965,100,0.306995,100,100,100
350,21,100,94,200,32,99.495,100,4.83704,100,100,100
350,21,100,101,200,0,98.795,100,7.46604,99,100,100
350,21,100,108,200,0,97.075,100,8.47102,97,99,100
350,21,100,135,200,0,55.52,94,16.083,45,56,66
350,21,100,115,200,0,93.2,100,12.7547,92,97,99
350,21,100,3,200,100,100,100,0,100,100,100
350,21,100,43,200,0,98.5,100,12.1857,100,100,100
350,21,100,11,200,0,99.5,100,7.07107,100,100,100
350,21,100,51,200,0,97.5,100,15.6517,100,100,100
350,21,100,19,200,0,99,100,9.97484,100,100,100
350,21,100,27,200,100,100,100,0,100,100,100
350,21,100,122,200,44,88.61,100,9.23169,84,90,96
350,21,100,35,200,100,100,100,0,100,100,100
350,21,100,142,200,0,29.805,75,14.3778,19,28,37
350,21,100,59,200,0,99.5,100,7.07107,100,100,100
350,21,100,74,200,0,98.835,100,10.0675,100,100,100
350,21,100,67,200,0,99.495,100,7.07107,100,100,100
350,21,100,81,200,98,99.95,100,0.26046,100,100,100
350,21,100,88,200,0,98.9,100,8.47284,100,100,100
350,21,100,95,200,25,99.42,100,5.38037,100,100,100
350,21,100,149,200,0,12.09,57,9.73374,5,10,16
350,21,100,102,200,39,98.75,100,4.86475,99,100,100
350,21,100,163,200,0,1.03,11,1.99222,0,0,1
350,21,100,170,200,0,0.145,7,0.682866,0,0,0
350,21,100,156,200,0,4.03,45,5.17523,1,2,6
350,21,100,109,200,0,97.55,100,7.59777,97,99,100
350,21,100,129,200,0,70.475,100,16.0649,59,74,81
350,21,100,4,200,0,99.5,100,7.07107,100,100,100
350,21,100,44,200,0,99,100,9.97484,100,100,100
350,21,100,116,200,0,92.705,100,9.77835,89,96,98
350,21,100,12,200,0,98.93,100,10.0168,100,100,100
350,21,100,52,200,0,99.3,100,7.57674,100,100,100
350,21,100,20,200,0,98.5,100,12.1857,100,100,100
350,21,100,36,200,0,99.5,100,7.07107,100,100,100
350,21,100,28,200,100,100,100,0,100,100,100
350,21,100,60,200,0,99.5,100,7.07107,100,100,100
350,21,100,68,200,0,98.5,100,12.1857,100,100,100
350,21,100,75,200,98,99.985,100,0.157796,100,100,100
350,21,100,82,200,0,99.435,100,7.0878,100,100,100
350,21,100,89,200,0,97.715,100,13.2897,100,100,100
350,21,100,136,200,15,52.145,94,16.5546,40,52,64
350,21,100,123,200,50,85.84,100,9.95944,79,88,93
350,21,100,96,200,0,97.64,100,13.6198,100,100,100
350,21,100,103,200,60,98.82,100,4.20548,99,100,100
350,21,100,110,200,0,97.17,100,7.59603,97,99,100
350,21,100,5,200,0,99.5,100,7.07107,100,100,100
350,21,100,45,200,0,99.5,100,7.07107,100,100,100
350,21,100,53,200,0,99.195,100,8.26429,100,100,100
350,21,100,21,200,100,100,100,0,100,100,100
350,21,100,13,200,0,99.5,100,7.07107,100,100,100
350,21,100,37,200,0,99,100,9.97484,100,100,100
350,21,100,29,200,0,99.5,100,7.07107,100,100,100
350,21,100,143,200,0,28.545,67,14.4715,17,28,39
350,21,100,61,200,87,99.93,100,0.9216,100,100,100
350,21,100,69,200,0,99.5,100,7.07107,100,100,100
350,21,100,117,200,0,91.18,100,13.7434,89,96,99
350,21,100,76,200,0,98.32,100,12.4128,100,100,100
350,21,100,130,200,0,67.625,100,17.0655,55,70,81
350,21,100,83,200,0,99.46,100,7.07451,100,100,100
350,21,100,90,200,89,99.855,100,1.0194,100,100,100
350,21,100,150,200,0,11.275,59,10.7081,4,8,16
350,21,100,97,200,0,99.07,100,7.43042,100,100,100
350,21,100,157,200,0,3.37,37,4.47024,1,2,5
350,21,100,104,200,0,97.865,100,10.224,99,100,100
350,21,100,171,200,0,0.205,8,0.83454,0,0,0
350,21,100,6,200,100,100,100,0,100,100,100
350,21,100,164,200,0,0.85,8,1.6312,0,0,1
350,21,100,124,200,0,81.825,100,14.1934,76,84,91
350,21,100,46,200,0,99,100,9.97484,100,100,100
350,21,100,14,200,0,99.5,100,7.07107,100,100,100
350,21,100,54,200,0,99.5,100,7.07107,100,100,100
350,21,100,22,200,100,100,100,0,100,100,100
350,21,100,111,200,0,96.85,100,7.97153,97,99,100
350,21,100,38,200,100,100,100,0,100,100,100
350,21,100,30,200,0,98,100,14.0351,100,100,100
350,21,100,62,200,0,99,100,9.97484,100,100,100
350,21,100,70,200,0,97.47,100,15.651,100,100,100
350,21,100,137,200,0,47.125,95,18.3678,35,47,59
350,21,100,77,200,0,99.22,100,7.77585,100,100,100
350,21,100,84,200,0,98.46,100,12.184,100,100,100
350,21,100,118,200,0,91.78,100,13.2825,90,95,98
350,21,100,91,200,0,98.87,100,9.98104,100,100,100
350,21,100,47,200,100,100,100,0,100,100,100
350,21,100,98,200,0,98.485,100,10.0741,100,100,100
350,21,100,7,200,0,98.5,100,12.1857,100,100,100
350,21,100,105,200,0,98.44,100,7.38098,99,100,100
350,21,100,23,200,0,99.5,100,7.07107,100,100,100
350,21,100,15,200,100,100,100,0,100,100,100
350,21,100,55,200,99,99.995,100,0.0707107,100,100,100
350,21,100,131,200,0,68.605,99,16.622,61,71,80
350,21,100,39,200,0,99.36,100,7.33344,100,100,100
350,21,100,31,200,0,99,100,9.97484,100,100,100
350,21,100,112,200,70,96.525,100,5.30567,96,99,100
350,21,100,63,200,0,99,100,9.97484,100,100,100
350,21,100,144,200,0,26.2,81,15.1942,15,24,34
350,21,100,125,200,0,81.195,100,16.086,76,85,92
350,21,100,119,200,56,91.54,100,8.05499,88,94,97
350,21,100,151,200,0,9.54,46,8.22354,4,7,12
350,21,100,172,200,0,0.11,6,0.53791,0,0,0
350,21,100,138,200,0,42.19,95,16.9496,32,43,55
350,21,100,158,200,0,2.745,21,3.67662,0,1,4
350,21,100,165,200,0,0.555,7,1.25092,0,0,1
350,21,100,132,200,0,63.44,97,18.2031,53,65,77
350,21,100,126,200,0,78.915,100,13.6962,71,82,89
350,21,100,145,200,0,23.67,73,13.9868,13,21,32
350,21,100,139,200,4,39.56,96,17.6133,28,37,51
350,21,100,152,200,0,8.27,48,7.73214,3,6,12
350,21,100,173,200,0,0.12,6,0.572046,0,0,0
350,21,100,166,200,0,0.425,7,1.06774,0,0,0
350,21,100,133,200,16,60.145,92,17.3866,47,61,74
350,21,100,159,200,0,2.145,20,3.19295,0,1,3
350,21,100,146,200,0,21.375,67,12.9741,13,19,28
350,21,100,140,200,2,37.72,85,18.3977,25,35,52
350,21,100,174,200,0,0.21,9,0.888735,0,0,0
350,21,100,153,200,0,7.135,49,7.32565,2,5,10
350,21,100,167,200,0,0.285,7,0.841018,0,0,0
350,21,100,160,200,0,2.035,35,3.88966,0,1,2
350,21,100,147,200,0,18.085,63,11.67,10,16,25
350,21,100,175,200,0,0.01,1,0.0997484,0,0,0
350,21,100,154,200,0,6,34,6.32297,2,4,9
350,21,100,168,200,0,0.33,8,0.972537,0,0,0
350,21,100,161,200,0,1.535,28,3.10273,0,1,2
350,22,100,0,200,0,99,100,9.97484,100,100,100
350,22,100,8,200,0,99,100,9.97484,100,100,100
350,22,100,32,200,0,99.5,100,7.07107,100,100,100
350,22,100,16,200,0,97.5,100,15.6517,100,100,100
350,22,100,24,200,0,97.98,100,13.1981,100,100,100
350,22,100,40,200,100,100,100,0,100,100,100
350,22,100,56,200,0,98.99,100,9.97484,100,100,100
350,22,100,48,200,61,99.805,100,2.75772,100,100,100
350,22,100,64,200,0,98.935,100,9.99451,100,100,100
350,22,100,71,200,0,98.49,100,12.1849,100,100,100
350,22,100,78,200,0,97.955,100,14.0317,100,100,100
350,22,100,85,200,0,99.405,100,7.08392,100,100,100
350,22,100,92,200,0,99.105,100,7.2058,100,100,100
350,22,100,99,200,0,96.635,100,14.5188,99,100,100
350,22,100,106,200,0,96.565,100,12.2874,97,99,100
350,22,100,113,200,0,93.85,100,10.8205,92,96,99
350,22,100,120,200,0,87.48,100,11.2839,83,91,95
350,22,100,127,200,0,70.22,98,17.113,61,73,83
350,22,100,1,200,0,98.99,100,9.97484,100,100,100
350,22,100,134,200,0,52.435,95,19.0855,40,52,66
350,22,100,9,200,0,98,100,14.0351,100,100,100
350,22,100,33,200,0,99,100,9.97484,100,100,100
350,22,100,17,200,100,100,100,0,100,100,100
350,22,100,25,200,0,98.335,100,12.3871,100,100,100
